Id,Predicted
115515,Business
150038,Business
77411,Health
208248,Entertainment
65358,Technology
200080,Entertainment
289287,Entertainment
63876,Technology
251762,Entertainment
68786,Technology
102866,Health
79818,Health
245937,Entertainment
2714,Technology
238374,Entertainment
65271,Technology
252394,Entertainment
128320,Business
141212,Business
213855,Entertainment
213812,Entertainment
266963,Entertainment
203212,Entertainment
167164,Business
53268,Technology
267906,Entertainment
268962,Entertainment
101502,Health
133528,Business
163357,Business
190170,Entertainment
272314,Entertainment
93733,Health
284318,Entertainment
16092,Technology
166893,Business
196855,Entertainment
263970,Entertainment
52669,Technology
43049,Technology
83742,Health
290214,Entertainment
234635,Entertainment
188667,Entertainment
243970,Entertainment
289556,Entertainment
26360,Technology
204980,Entertainment
67435,Technology
245806,Entertainment
289869,Entertainment
165613,Business
66363,Technology
172654,Business
110466,Business
151811,Business
117504,Business
237177,Entertainment
224106,Entertainment
11694,Technology
84795,Health
114405,Business
110195,Business
156855,Business
70846,Technology
70481,Technology
98322,Health
87384,Health
8135,Technology
51956,Technology
244813,Entertainment
230303,Entertainment
42458,Technology
95808,Health
232444,Entertainment
66221,Technology
54171,Technology
164682,Business
279372,Entertainment
117671,Business
465,Technology
210557,Entertainment
163302,Business
39239,Technology
55026,Technology
142900,Business
209692,Entertainment
145107,Business
216796,Entertainment
16328,Technology
250397,Entertainment
43203,Technology
252943,Entertainment
123328,Business
269965,Entertainment
286829,Entertainment
265454,Entertainment
12341,Technology
41999,Technology
15073,Technology
145206,Business
157379,Business
229840,Entertainment
181061,Business
187254,Entertainment
202720,Entertainment
227295,Entertainment
284672,Entertainment
178556,Business
116262,Business
160476,Business
48303,Technology
170423,Business
244065,Entertainment
264117,Entertainment
209258,Entertainment
51469,Technology
235957,Entertainment
14689,Technology
223271,Entertainment
245522,Entertainment
34785,Technology
45021,Technology
20450,Technology
227257,Entertainment
112870,Business
10364,Technology
15889,Technology
150124,Business
20504,Technology
211288,Entertainment
22299,Technology
279394,Entertainment
183841,Business
69757,Technology
215085,Entertainment
62344,Technology
222132,Entertainment
116746,Business
46089,Technology
175027,Business
260277,Entertainment
123365,Business
144989,Business
44110,Technology
212824,Entertainment
59491,Technology
106412,Business
153584,Business
195773,Entertainment
201197,Entertainment
219284,Entertainment
58118,Technology
262974,Entertainment
53553,Technology
273127,Entertainment
274987,Entertainment
25782,Technology
192691,Entertainment
105342,Business
97974,Health
215004,Entertainment
188318,Entertainment
194413,Entertainment
253823,Entertainment
254861,Entertainment
266350,Entertainment
174542,Business
288428,Entertainment
217790,Entertainment
228755,Entertainment
228527,Entertainment
277929,Entertainment
175491,Business
201238,Entertainment
84963,Health
254005,Entertainment
102651,Health
177744,Business
197177,Entertainment
193270,Entertainment
214777,Entertainment
194148,Entertainment
185092,Entertainment
87448,Health
215707,Entertainment
218616,Entertainment
30814,Technology
244461,Entertainment
18496,Technology
199339,Entertainment
230803,Entertainment
144873,Business
27516,Technology
227888,Entertainment
193714,Entertainment
27156,Technology
159849,Business
233644,Entertainment
260510,Entertainment
185926,Entertainment
37594,Technology
157932,Business
219732,Entertainment
140052,Business
158938,Business
214696,Entertainment
34384,Technology
108262,Business
290875,Entertainment
221739,Entertainment
274491,Entertainment
144003,Business
153198,Business
46269,Technology
143959,Business
119016,Business
237519,Entertainment
1814,Technology
211213,Entertainment
185139,Entertainment
185187,Entertainment
9342,Technology
80154,Health
7630,Technology
257380,Entertainment
245457,Entertainment
58144,Technology
165364,Business
15312,Technology
6785,Technology
17221,Technology
158285,Business
244184,Entertainment
178766,Business
197387,Entertainment
151902,Business
62912,Technology
33891,Technology
147387,Business
25370,Technology
19468,Technology
207585,Entertainment
286,Technology
32591,Technology
46720,Technology
213281,Entertainment
79130,Health
128595,Business
156142,Business
9697,Technology
39904,Technology
180946,Business
35787,Technology
168150,Business
288468,Entertainment
19429,Technology
277020,Entertainment
35696,Technology
257444,Entertainment
148198,Business
202713,Entertainment
236626,Entertainment
281821,Entertainment
164919,Business
65028,Technology
284917,Entertainment
214980,Entertainment
184130,Business
266305,Entertainment
43056,Technology
53638,Technology
17194,Technology
234852,Entertainment
30405,Technology
237803,Entertainment
26549,Technology
21063,Technology
193755,Entertainment
171664,Business
27138,Technology
98779,Health
109682,Technology
190504,Entertainment
34030,Business
20369,Technology
61353,Technology
282132,Entertainment
19109,Technology
251286,Entertainment
187242,Entertainment
66922,Technology
72771,Business
272680,Entertainment
115282,Business
62733,Technology
267668,Entertainment
93141,Health
219572,Entertainment
286861,Entertainment
58533,Technology
81834,Health
114627,Business
49062,Technology
95429,Health
243946,Entertainment
142348,Business
187493,Entertainment
96363,Health
189225,Entertainment
111134,Business
40545,Technology
53614,Technology
42200,Technology
267426,Entertainment
70954,Technology
179222,Business
259078,Entertainment
3628,Technology
90369,Health
19384,Technology
189077,Entertainment
263672,Entertainment
149698,Business
52569,Technology
242045,Entertainment
142078,Business
7377,Technology
120152,Business
239583,Entertainment
80755,Health
282827,Entertainment
69242,Technology
29892,Technology
5817,Technology
204413,Entertainment
33202,Technology
3216,Technology
16577,Technology
105029,Health
72282,Technology
17014,Technology
114177,Business
35137,Technology
160127,Technology
262908,Entertainment
251818,Entertainment
227355,Entertainment
125312,Business
177139,Business
97388,Health
235151,Entertainment
286453,Entertainment
214001,Entertainment
90354,Health
263456,Entertainment
14079,Technology
264380,Entertainment
12730,Technology
274725,Entertainment
137579,Business
270471,Entertainment
23527,Technology
105143,Health
213427,Entertainment
199451,Entertainment
280001,Entertainment
257294,Entertainment
21697,Technology
184398,Business
77716,Health
225079,Entertainment
270008,Entertainment
202159,Entertainment
216011,Entertainment
170219,Business
40557,Technology
74478,Health
232446,Entertainment
205211,Entertainment
50996,Technology
171873,Business
14999,Technology
70119,Technology
115658,Business
193918,Entertainment
44498,Technology
258980,Entertainment
59059,Technology
249886,Entertainment
182296,Business
269514,Entertainment
270989,Entertainment
161605,Business
171892,Business
95748,Health
261330,Entertainment
23268,Technology
99476,Health
2855,Technology
8345,Technology
29546,Technology
131335,Business
154932,Business
226898,Entertainment
111132,Business
13393,Technology
167655,Business
197243,Entertainment
58485,Technology
198541,Entertainment
79471,Health
30180,Technology
216495,Entertainment
287444,Entertainment
6317,Technology
33846,Technology
160375,Business
288648,Entertainment
240915,Entertainment
70726,Technology
627,Technology
56326,Technology
158309,Business
266047,Entertainment
82288,Health
180203,Business
192162,Entertainment
152522,Business
20848,Technology
195934,Entertainment
139786,Business
10059,Technology
187099,Entertainment
290489,Entertainment
64730,Technology
198774,Entertainment
288105,Entertainment
187406,Entertainment
123983,Business
57912,Technology
141932,Business
23575,Technology
222117,Entertainment
29984,Technology
147718,Business
152246,Business
46403,Technology
265023,Entertainment
104805,Entertainment
229775,Entertainment
186205,Entertainment
245629,Entertainment
55187,Technology
8652,Technology
161056,Business
125788,Business
21912,Technology
253230,Entertainment
258290,Entertainment
205873,Entertainment
102427,Health
201891,Entertainment
173734,Business
135442,Business
173317,Business
189984,Entertainment
145216,Business
276775,Entertainment
265711,Entertainment
240467,Entertainment
96737,Health
267359,Entertainment
136500,Business
123331,Business
30672,Technology
225070,Entertainment
5083,Technology
102127,Health
284064,Entertainment
54787,Technology
217337,Entertainment
151091,Business
211704,Entertainment
278583,Entertainment
66126,Technology
285425,Entertainment
140501,Business
230665,Entertainment
198369,Entertainment
169635,Business
28458,Technology
24555,Technology
232969,Entertainment
77405,Health
156697,Business
286258,Entertainment
288881,Entertainment
209733,Entertainment
228996,Entertainment
70774,Technology
19510,Technology
191526,Entertainment
281183,Entertainment
127835,Business
18938,Technology
156383,Business
206051,Entertainment
228834,Entertainment
25871,Business
45849,Technology
3262,Technology
197219,Entertainment
96140,Health
90712,Health
134617,Business
156542,Business
122244,Business
46750,Technology
157808,Business
139173,Business
223109,Entertainment
49805,Technology
64735,Technology
202780,Entertainment
259457,Entertainment
102598,Health
119841,Business
90915,Health
25106,Technology
231218,Entertainment
38653,Technology
281637,Entertainment
85673,Health
160279,Business
213501,Entertainment
22828,Technology
9221,Entertainment
281601,Entertainment
238935,Entertainment
126902,Business
270172,Entertainment
244220,Entertainment
255704,Entertainment
255060,Entertainment
125031,Business
277979,Entertainment
52848,Technology
62648,Technology
165353,Business
193437,Entertainment
228371,Entertainment
29381,Technology
246233,Entertainment
19017,Technology
6435,Technology
253960,Entertainment
2055,Business
120215,Business
42511,Technology
73812,Health
97001,Health
203172,Entertainment
111227,Business
35723,Technology
216635,Entertainment
213478,Entertainment
37065,Technology
178636,Business
232661,Entertainment
35355,Technology
254489,Entertainment
269567,Entertainment
213779,Entertainment
171446,Business
261628,Entertainment
72188,Technology
49098,Technology
74036,Health
250795,Entertainment
105157,Health
290009,Entertainment
275199,Entertainment
152876,Business
6316,Technology
72773,Business
449,Technology
17855,Technology
224208,Entertainment
234404,Entertainment
55084,Technology
77304,Health
227621,Entertainment
243862,Entertainment
60002,Technology
239865,Entertainment
62478,Technology
259074,Entertainment
244056,Entertainment
38875,Technology
251795,Entertainment
15603,Technology
97173,Health
270028,Entertainment
20544,Technology
51858,Technology
270269,Entertainment
220829,Entertainment
67945,Technology
108551,Business
52129,Technology
55888,Technology
25571,Technology
69132,Technology
60199,Technology
72695,Health
89687,Health
96990,Health
49082,Technology
71492,Technology
258177,Entertainment
284235,Entertainment
219735,Entertainment
224049,Entertainment
273000,Entertainment
181192,Business
234368,Entertainment
223287,Entertainment
